"Customer_Name","Product_Name","Profit","Returned"
"Rob Lucas","Bush Westfield Collection Bookcases, Medium Cherry Finish","28.4102","null"
"Tanja Norvell","Sony 32GB Class 10 Micro SDHC R40 Memory Card","21.9975","null"
"Toby Braunhardt","SpineVue Locking Slant-D Ring Binders by Cardinal","-6.0324","null"
"Jennifer Ferguson","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card","26.3934","null"
"Jennifer Ferguson","Dixon Ticonderoga Pencils","6.4368","null"
"Barry Pond","Prang Drawing Pencil Set","3.753","Yes"
"Barry Pond","Peel & Seel Envelopes","9.312","Yes"
"Noel Staavos","Ibico Plastic and Wire Spiral Binding Combs","4.3836","null"
"Noel Staavos","GBC Laser Imprintable Binding System Covers, Desert Sand","3.8529","null"
"Mark Van Huff","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","8.6436","null"
"Mark Van Huff","Wilson Jones Hanging View Binder, White, 1""","5.538","null"
"Tony Chapman","Dana Halogen Swing-Arm Architect Lamp","9.8328","null"
"Rick Wilson","Honeywell Quietcare HEPA Air Cleaner","103.818","null"
"Rick Wilson","KI Conference Tables","45.3696","null"
"Neil Ducich","Hon 2111 Invitation Series Straight Table","-45.8273","null"
"Muhammed MacIntyre","Kensington 6 Outlet Guardian Standard Surge Protector","16.5888","null"
"Marina Lichtenstein","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","163.1898","null"
"Kalyca Meade","Accohide Poly Flexible Ring Binders","2.244","null"
"Kalyca Meade","Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB","45.588","null"
"Kalyca Meade","Microsoft Natural Ergonomic Keyboard 4000","31.4895","null"
"Kalyca Meade","Bulldog Table or Wall-Mount Pencil Sharpener","8.6855","null"
"Kalyca Meade","Avery 475","22.2","null"
"Anthony Jacobs","Wirebound Message Book, 4 per Page","5.3214","null"
"Damala Kotsonis","Newell 308","0.84","null"
"Damala Kotsonis","Wilson Jones Leather-Like Binders with DublLock Round Rings","9.4284","null"
"Damala Kotsonis","Griffin GC17055 Auxiliary Audio Cable","2.8784","null"
"Berenike Kampe","Fiskars Softgrip Scissors","6.1488","null"
"Craig Carreira","Memorex Froggy Flash Drive 4 GB","8.5722","null"
"Stewart Visinsky","Nu-Dell Oak Frame","23.9232","null"
"Stewart Visinsky","SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine","27.3582","null"
"Anthony Rawles","Hon Non-Folding Utility Tables","334.551","null"
"Chris Selesnick","Performers Binder/Pad Holder, Black","33.636","null"
"Chris Selesnick","Avery 485","23.5564","null"
"Becky Martin","Global Leather Task Chair, Black","-2.6997","null"
"Becky Martin","Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box","30.9918","null"
"Ken Heidel","OtterBox Defender Series Case - Samsung Galaxy S4","17.994","Yes"
"Ken Heidel","Xerox 192","9.3312","Yes"
"Dianna Vittorini","Ibico EB-19 Dual Function Manual Binding System","89.9548","null"
"Erica Bern","Motorola L703CM","38.9975","null"
"Ross Baird","Avery 488","10.584","null"
"Ross Baird","Xerox Blank Computer Paper","46.953","null"
"Jason Klamczynski","Fellowes Basic Home/Office Series Surge Protectors","26.3494","Yes"
"Patrick Ryan","Southworth 100% Résumé Paper, 24lb.","3.501","null"
"Michelle Arnett","BIC Brite Liner Highlighters","3.4776","null"
"Aaron Smayling","Avery Trapezoid Extra Heavy Duty 4"" Binders","-58.716","null"
"Rick Huthwaite","Toshiba IPT2010-SD IP Telephone","41.697","null"
"Bradley Talbott","Razer Kraken PRO Over Ear PC and Music Headset","47.994","null"
"Rick Duston","Wilson Jones Impact Binders","3.0044","null"
"Rick Duston","Motorola L703CM","70.1955","null"
"Rick Duston","Fellowes Basic Home/Office Series Surge Protectors","18.821","null"
"Kunst Miller","Dixon Ticonderoga Core-Lock Colored Pencils","2.3686","null"
"Kunst Miller","HP Standard 104 key PS/2 Keyboard","1.45","null"
"Kunst Miller","Newell 317","1.8522","null"
"Ionia McGrath","Xerox 195","19.2384","null"
"Max Jones","Okidata MB760 Printer","503.64","null"
"Max Jones","Xerox 189","50.328","null"
"Max Jones","APC 7 Outlet Network SurgeArrest Surge Protector","72.432","null"
"Laurel Beltran","Tenex Chairmats For Use With Carpeted Floors","1.598","null"
"Laurel Beltran","Xerox 1886","22.992","null"
"Laurel Beltran","Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish","222.588","null"
"Laurel Beltran","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","11.2308","null"
"Sarah Brown","OtterBox Defender Series Case - Samsung Galaxy S4","8.997","null"
"Sarah Brown","Xerox 203","9.3312","null"
"Jeremy Lonsdale","Polycom VoiceStation 500 Conference phone","44.2425","null"
"Jeremy Lonsdale","Cardinal Holdit Business Card Pockets","4.1832","null"
"Jeremy Lonsdale","Mead 1st Gear 2"" Zipper Binder, Asst. Colors","11.673","null"
"Jeremy Lonsdale","Sony Micro Vault Click 4 GB USB 2.0 Flash Drive","7.8064","null"
"Jeremy Lonsdale","Xerox 1881","11.5432","null"
"Jeremy Lonsdale","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","15.525","null"
"Jeremy Lonsdale","Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs","25.898","null"
"Jeremy Lonsdale","3.6 Cubic Foot Counter Height Office Refrigerator","412.468","null"
"Philip Brown","Acme Office Executive Series Stainless Steel Trimmers","3.5994","null"
"Philip Brown","Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack","-16.614","null"
"Greg Matthias","Southworth 25% Cotton Premium Laser Paper and Envelopes","19.1808","null"
"Greg Matthias","Wilson Electronics DB Pro Signal Booster","125.3","null"
"Greg Matthias","Acme Design Stainless Steel Bent Scissors","11.0808","null"
"Greg Matthias","Hon Pagoda Stacking Chairs","32.098","null"
"Fred Hopkins","Sanford Colorific Colored Pencils, 12/Box","6.912","Yes"
"Scot Coram","Letter/Legal File Tote with Clear Snap-On Lid, Black Granite","4.1756","null"
"Arianne Irving","Xerox 223","9.3312","null"
"Denny Joy","Luxo Economy Swing Arm Lamp","11.1664","null"
"Denny Joy","DAX Natural Wood-Tone Poster Frame","28.5984","null"
"Tiffany House","Xerox 222","15.552","null"
"George Zrebassa","Belkin 5 Outlet SurgeMaster Power Centers","106.7808","null"
"Tracy Collins","Prang Dustless Chalk Sticks","3.36","null"
"Tracy Blumstein","Cardinal HOLDit! Binder Insert Strips,Extra Strips","5.5071","null"
"Tracy Blumstein","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)","27.9936","null"
"Resi Pölking","GBC DocuBind 300 Electric Binding Machine","-694.2936","null"
"Lena Radford","Ultra Door Pull Handle","31.2444","Yes"
"Lena Radford","Akro Stacking Bins","0.9468","Yes"
"Lena Radford","Cisco Unified IP Phone 7945G VoIP phone","68.198","Yes"
"Lena Radford","Blackstonian Pencils","5.2332","Yes"
"Lena Radford","Chromcraft Rectangular Conference Tables","28.4364","Yes"
"Lena Radford","SpineVue Locking Slant-D Ring Binders by Cardinal","2.5592","Yes"
"Darrin Sayre","Avery Hidden Tab Dividers for Binding Systems","4.6488","null"
"Darrin Sayre","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","7.049","null"
"Darrin Sayre","Prang Drawing Pencil Set","2.224","null"
"Darrin Sayre","Xerox 1967","15.552","null"
"Vicky Freymann","Newell 350","2.8536","null"
"Vicky Freymann","Newell 333","0.7228","null"
"Ken Dana","Catalog Binders with Expanding Posts","33.64","Yes"
"Stephanie Ulpright","Global Leather Task Chair, Black","-2.6997","null"
"Nathan Mautz","Master Caster Door Stop, Large Brown","5.5328","null"
"Fred Chung","Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set","112.574","null"
"Heather Jas","O'Sullivan 5-Shelf Heavy-Duty Bookcases","40.97","null"
"Luke Weiss","Avery 519","3.9474","null"
"Nathan Mautz","Xerox 1891","22.9877","null"
"Marc Harrigan","Newell 323","2.184","null"
"Christina Anderson","Newell 35","1.9024","null"
"Christina Anderson","Eberhard Faber 3 1/2"" Golf Pencils","3.72","null"
"Christina Anderson","Imation Swivel Flash Drive USB flash drive - 8 GB","15.918","null"
"Christina Anderson","BIC Brite Liner Grip Highlighters, Assorted, 5/Pack","9.9216","null"
"Duane Benoit","Xerox 1909","97.0784","Yes"
"Duane Benoit","GuestStacker Chair with Chrome Finish Legs","59.4816","Yes"
"Duane Benoit","Ibico Plastic Spiral Binding Combs","23.712","Yes"
"Phillip Flathmann","DAX Two-Tone Silver Metal Document Frame","34.8128","null"
"Phillip Flathmann","Konftel 250 Conference phone - Charcoal black","34.1784","null"
"Phillip Flathmann","Boston 1799 Powerhouse Electric Pencil Sharpener","7.2744","null"
"Ashley Jarboe","Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter","15.3952","null"
"Erin Smith","Wilson Electronics DB Pro Signal Booster","75.18","null"
"Craig Yedwab","OIC Colored Binder Clips, Assorted Sizes","8.771","null"
"Rachel Payne","Accohide Poly Flexible Ring Binders","1.122","null"
"Rachel Payne","Avery Durable Slant Ring Binders With Label Holder","7.0224","null"
"Rachel Payne","Xerox 1917","68.9631","null"
"Rachel Payne","Avery 480","9","null"
"Rachel Payne","Panasonic KX TS208W Corded phone","11.7576","null"
"Dennis Bolton","Cardinal EasyOpen D-Ring Binders","19.194","null"
"Duane Noonan","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","202.2528","null"
"Duane Noonan","Magnifier Swing Arm Lamp","10.9096","null"
"Dave Poirier","ACCOHIDE 3-Ring Binder, Blue, 1""","4.4604","null"
"Dave Poirier","Global Deluxe Steno Chair","-20.7846","null"
"Paul Stevenson","C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack","10.3194","null"
"Paul Stevenson","Super Bands, 12/Pack","0.3906","null"
"Paul Stevenson","Eldon Expressions Wood Desk Accessories, Oak","6.4206","null"
"Paul Stevenson","Fellowes Officeware Wire Shelving","7.1864","null"
"Carlos Soltero","Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with","52.493","null"
"Ken Brennan","Acme Box Cutter Scissors","15.9588","null"
"Ashley Jarboe","Micro Innovations USB RF Wireless Keyboard with Mouse","10.5","null"
"Sarah Foster","Flat Face Poster Frame","33.1584","null"
"Deirdre Greer","Global Highback Leather Tilter in Burgundy","-29.1168","null"
"Liz Pelletier","Acrylic Self-Standing Desk Frames","0.9612","null"
"Maya Herman","Mini 13-1/2 Capacity Data Binder Rack, Pearl","6.5435","null"
"Sean Christensen","HON 5400 Series Task Chairs for Big and Tall","0","null"
"John Castell","Motorola L703CM","15.599","null"
"John Castell","Xerox 1903","8.7906","null"
"John Castell","Eldon 100 Class Desk Accessories","3.2352","null"
"Nick Crebassa","VTech DS6151","60.4752","null"
"Nick Crebassa","Acme Softgrip Scissors","11.803","null"
"Nick Crebassa","AT&T CL2909","37.797","null"
"Nick Crebassa","Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive","4.95","null"
"Angele Hood","SANFORD Major Accent Highlighters","13.452","null"
"Steven Cartwright","Imation Clip USB flash drive - 8 GB","-5.264","null"
"Steven Cartwright","Xerox 21","12.7008","null"
"Steven Cartwright","Newell 336","1.1556","null"
"Steven Cartwright","First Data FD10 PIN Pad","-31.6","null"
"Carlos Daly","Xerox 201","6.2208","null"
"Chuck Clark","Avery 481","5.9136","Yes"
"Toby Swindell","Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""","3.0128","null"
"Meg O'Connel","Eldon Gobal File Keepers","5.4504","null"
"Roy Phan","Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets","55.845","null"
"Roy Phan","GBC Recycled VeloBinder Covers","26.5824","null"
"Roy Phan","Acme Galleria Hot Forged Steel Scissors with Colored Handles","13.6851","null"
"Roy Phan","Motorola HK250 Universal Bluetooth Headset","-8.2764","null"
"Shirley Jackson","Boston Heavy-Duty Trimline Electric Pencil Sharpeners","41.934","null"
"Shirley Jackson","iOttie HLCRIO102 Car Mount","-2.9985","null"
"Eugene Hildebrand","RCA Visys Integrated PBX 8-Line Router","20.097","Yes"
"Janet Molinari","Tenex Chairmats For Use With Carpeted Floors","1.598","null"
"Alejandro Ballentine","Crayola Colored Pencils","6.4944","null"
"Eric Murdock","Wilson Electronics DB Pro Signal Booster","50.12","null"
"Christopher Martinez","GBC ProClick 150 Presentation Binding System","682.5168","null"
"Christopher Martinez","Manco Dry-Lighter Erasable Highlighter","3.1008","null"
"Vivian Mathis","Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive","46.8","null"
"Vivian Mathis","Staples","2.3409","null"
"Kelly Williams","Dana Swing-Arm Lamps","8.01","null"
"Michelle Moray","Fellowes Mighty 8 Compact Surge Protector","22.7024","null"
"Jennifer Braxton","Safco Commercial Shelving","3.7208","null"
"Patrick Bzostek","GBC Premium Transparent Covers with Diagonal Lined Pattern","29.372","Yes"
"Patrick Bzostek","Eldon Radial Chair Mat for Low to Medium Pile Carpets","39.98","Yes"
"Patrick Bzostek","Cyber Acoustics AC-202b Speech Recognition Stereo Headset","-7.0146","Yes"
"Patrick Bzostek","GBC VeloBinder Manual Binding System","60.4632","Yes"
"Patrick Bzostek","Fellowes Black Plastic Comb Bindings","3.0212","Yes"
"Mathew Reese","Staples","24.2696","null"
"Aaron Smayling","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","84.294","null"
"Paul Stevenson","Global Chrome Stack Chair","16.7972","null"
"Nicole Fjeld","Avery Binding System Hidden Tab Executive Style Index Sets","5.193","null"
"Suzanne McNair","Aluminum Document Frame","8.554","null"
"Catherine Glotzbach","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","5.7624","null"
"Sandra Flanagan","Ultra Door Pull Handle","10.4148","null"
"Bobby Elias","Recycled Premium Regency Composition Covers","22.156","null"
"Keith Dawkins","Acco Six-Outlet Power Strip, 4' Cord Length","6.7236","null"
"Keith Dawkins","Ibico EB-19 Dual Function Manual Binding System","89.9548","null"
"Keith Dawkins","Jensen SMPS-640 - speaker phone","8.2764","null"
"Frank Carlisle","Seth Thomas 8 1/2"" Cubicle Clock","19.4688","null"
"Theone Pippenger","Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors","2.6406","null"
"Sanjit Chand","Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats","19.7988","Yes"
"Sanjit Chand","Avery 481","13.3056","Yes"
"Bill Donatelli","Polycom CX300 Desktop Phone USB VoIP phone","23.9984","null"
"Mary Zewe","Belkin F5C206VTEL 6 Outlet Surge","6.894","null"
"Mary Zewe","Belkin Standard 104 key USB Keyboard","15.3195","null"
"Mary Zewe","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","762.594","null"
"Pauline Webber","Newell 346","1.6704","null"
"Maya Herman","Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock","55.016","null"
"Maya Herman","Lesro Round Back Collection Coffee Table, End Table","94.926","null"
"Emily Phan","Xerox 1899","5.6644","null"
"Craig Molinari","Newell Chalk Holder","9.499","null"
"Craig Molinari","Contico 72""H Heavy-Duty Storage System","0","null"
"Craig Molinari","Office Star - Task Chair with Contemporary Loop Arms","21.8352","null"
"Craig Molinari","Global Leather and Oak Executive Chair, Black","54.1764","null"
"Frank Olsen","Memorex Micro Travel Drive 16 GB","12.3123","null"
"Frank Olsen","Rogers Deluxe File Chest","-8.3524","null"
"Frank Olsen","GBC VeloBinder Electric Binding Machine","-48.392","null"
"Maribeth Schnelling","DMI Eclipse Executive Suite Bookcases","160.3136","null"
"Maribeth Schnelling","Newell 31","10.4076","null"
"Maribeth Schnelling","Belkin F9S820V06 8 Outlet Surge","19.488","null"
"Maribeth Schnelling","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box","297.69","null"
"Harold Pawlan","Logitech Wireless Anywhere Mouse MX for PC and Mac","11.998","null"
"Harold Pawlan","Wilson Jones data.warehouse D-Ring Binders with DublLock","-3.6212","null"
"Cindy Stewart","Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set","9","null"
"Maria Etezadi","Samsung Galaxy Mega 6.3","226.7946","null"
"Maria Etezadi","Rosewill 107 Normal Keys USB Wired Standard Keyboard","3.7744","null"
"Maria Etezadi","Bose SoundLink Bluetooth Speaker","161.19","null"
"Maxwell Schwartz","Space Solutions Commercial Steel Shelving","9.6975","null"
"Kristen Hastings","Xerox 218","6.2208","null"
"Lena Creighton","Eldon Radial Chair Mat for Low to Medium Pile Carpets","23.988","null"
"Lena Creighton","Eldon Image Series Black Desk Accessories","4.4712","null"
"Art Ferguson","Recycled Pressboard Report Cover with Reinforced Top Hinge","6.5569","null"
"Art Ferguson","Recycled Interoffice Envelopes with String and Button Closure, 10 x 13","35.985","null"
"Ken Lonsdale","Samsung Replacement EH64AVFWE Premium Headset","1.375","null"
"Gene McClure","Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock","14.144","null"
"Aaron Hawkins","Fellowes Super Stor/Drawer Files","61.389","null"
"Aaron Hawkins","Geemarc AmpliPOWER60","75.168","null"
"Emily Phan","Avery 49","4.2336","null"
"Emily Phan","Xerox 1996","18.6624","null"
"Emily Phan","Eldon Executive Woodline II Desk Accessories, Mahogany","54.2808","null"
"Emily Phan","Xerox 1975","6.3504","null"
"Fred Wasserman","Kensington K72356US Mouse-in-a-Box USB Desktop Mouse","5.8065","null"
"Kelly Andreada","Dixon My First Ticonderoga Pencil, #2","10.179","null"
"Neil Knudson","Array Memo Cubes","15.2292","null"
"Neil Knudson","Acme Value Line Scissors","2.19","null"
"Khloe Miller","Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page","10.7301","null"
"Khloe Miller","Hoover Commercial SteamVac","16.296","null"
"Khloe Miller","Panasonic KX TS3282B Corded phone","14.7582","null"
"Susan Pistek","Assorted Color Push Pins","1.1946","Yes"
"Joy Smith","JM Magazine Binder","13.8684","null"
"Carlos Soltero","Office Star Flex Back Scooter Chair with Aluminum Finish Frame","12.1068","Yes"
"Carlos Soltero","Newell Chalk Holder","5.6994","Yes"
"Carlos Soltero","Eldon Expressions Wood and Plastic Desk Accessories, Oak","5.5888","Yes"
